"id","nb_follower","nb_following","verified","reputation","age","nb_tweets","posted_at","text","length","orthographe","nb_urls","nb_hashtag","nb_emoji","named_id","type","spam"
1095699227773157377,185,215,0,0.46,1175,1701,"15:00:27","@bxnxkxnck 😂😂🤣🤣🤣 je ne suis pas tarée à ce point. Pas encore!!",62,0.58,0,0,3,1,conversation,True
1095699240339324930,4837,2005,0,0.71,3744,133390,"15:00:30","Justice européenne. Accord de pêche: l'échec de trop pour l'algérie https://t.co/gxRq0aotU9… https://t.co/ooOEXafu0I",116,0.65,2,0,1,0,actualité,False
1095699257103925248,656,590,0,0.53,1510,28313,"15:00:34","Je suis contente que BTS soit connu aux US mais je suis encore plus heureuse que les garçons aient gardé leur ident… https://t.co/4IJbNcDgFd",140,0.88,1,0,1,0,conversation,True
1095699265509298179,2268,293,0,0.89,2479,5944,"15:00:36","SKI SUR EAU | Trop chaud? Toujours la patate pour skier? Un petit tour sur le waterslide, et ça ira mieux ;) https://t.co/2YThmna2Hi",132,0.73,1,0,1,1,publicité,True
1095699273893711874,10988,1354,0,0.89,2122,24666,"15:00:38","Le Groupe OCP et Cummins Afrique &amp; Moyen Orient annoncent un partenariat stratégique au Maroc… https://t.co/e8BGxfcyta",122,0.55,1,0,1,1,actualité,False
1095699290662596610,300,1,0,1.00,87,18140,"15:00:42","La vie est un mystère qu'il faut vivre, et non un problème à résoudre.
1407",75,0.84,0,0,1,1,conversation,True
1095699290675138567,69,2,0,0.97,782,42,"15:00:42","Les Year 2 parlent de leurs sports.🚴🏽‍♀️🤸🏽‍♀️⛹🏻‍♀️⛷ Écoutez..... https://t.co/rS7X6YgrEp",88,0.35,0,0,1,4,conversation,True
1095699294869487616,505,209,0,0.71,1985,24919,"15:00:43","JE SUIS GIGA HEUREUSE, Y a 5 dols qui est passé à la radio au labo hdkdjdkd",75,0.78,0,0,1,0,conversation,True
1095699307435606022,122,486,0,0.20,2564,3568,"15:00:46","Allez allez dégage",18,1.00,0,0,1,0,conversation,True
1095699315828408321,457,1113,0,0.29,1137,5717,"15:00:48","@jeune_afrique Et pourquoi la photo du ministre des affaires étrangères ?",73,0.82,0,0,1,1,conversation,True
1095699336820899840,21367,2498,0,0.90,2087,47205,"15:00:53","Genesio, un printemps "meurtrier" ? https://t.co/mppdEb8uQD https://t.co/eMToxx8dEU",83,0.27,1,0,1,1,conversation,True
1095699345184382976,101,152,0,0.40,1076,1876,"15:00:55","Ça veux dire quoi LGBT ? Les lettre signifie quoi ? J’ai pas envie de parler à Google",85,0.74,0,0,1,0,conversation,True
1095699345213739009,1696,526,0,0.76,219,40535,"15:00:55","@R_Kaws Donnez nous des sous on doit acheter une nouvelle équipe 😂🙏🏾",68,0.71,0,0,3,2,conversation,True
1095699345205276672,52,871,0,0.06,2807,1096,"15:00:55","Chine : comment détruire un pont routier en quatre heures &lt;iframe src='//players.brightcove.net/610043537001/4k4QmR… https://t.co/DdShUQoKvZ",143,0.67,1,0,1,0,other spam,True
1095699345192697859,5186,2212,0,0.70,2138,73680,"15:00:55","PAS DU TOUT SA M’LES BRISE PLIS QUAUTRE CHOSE",45,0.80,0,0,1,0,conversation,True
1095699349412163584,33,246,0,0.12,222,5422,"15:00:56","La police avait identifié les casseurs, mais a attendu la fin de la journée pour interpeler l’incendiaire… https://t.co/haVMCK77HJ",130,0.81,1,0,1,0,reaction,False
1095699357784068096,104,924,0,0.10,1437,5595,"15:00:58","C'est l'heuuuuure @RacingPointF1 *tic tac tic tac*",50,0.45,0,0,1,1,conversation,True
1095699361974140928,224,57,0,0.80,2297,55640,"15:00:59","Et si l’intelligence artificielle battait l’humain au Jenga ? https://t.co/qRRwhBbjRL",85,0.58,1,0,1,0,actualité,False
1095699370350129153,33,186,0,0.15,1990,9596,"15:01:01","@Kreyf_ Exactement pour ca que je me contente de 50 rankeds et de mon silver 5 tous les ans... pas envie de tryhard… https://t.co/PsJNJKhHvF",140,0.74,1,0,1,0,conversation,True
1095699395545161728,674,659,0,0.51,2743,8809,"15:01:07","@BerenaisTorres @pincheAra Whuuuut qué cool!",44,0.17,0,0,1,1,conversation,True
1095699412297367552,1154,392,0,0.75,1686,26511,"15:01:11","@lilougonnachon @ULesCommercants je vais lâcher une larme tu sais comment me parler ❤️❤️",88,0.62,0,0,2,1,conversation,True
1095699412326715392,628,248,0,0.72,1578,16312,"15:01:11","@clara_bataillon Ptdrr la deuxième &gt;&gt;",43,0.29,0,0,1,0,conversation,True
1095699416504328193,6,23,0,0.21,1421,51,"15:01:12","Il me semble que la Consulaire n'est pas au même endroit actuellement. Elle doit-être plus près de du quai. A vérif… https://t.co/HzcpZeM3VL",140,0.86,1,0,1,0,conversation,True
1095699441649102848,142,90,0,0.61,983,13502,"15:01:18","@ABEMMH Oui! Décidément hihi",28,0.40,0,0,1,1,conversation,True
1095699445876957188,20,246,0,0.08,1084,2726,"15:01:19","@LeBouseuxMag @Produkteef Invités dans les videos l'un de l'autre depuis 10 ans, pleins de collègues et potes en co… https://t.co/3n9ORoiFHS",140,0.67,1,0,1,0,conversation,True
1095699445872775169,540,225,0,0.71,2601,4391,"15:01:19","Le pain est prêt, et tout comme nos conseils, il est bien frais! https://t.co/n8bCsljf2I",88,0.76,0,0,1,0,conversation,True
1095699466852683776,259,258,0,0.50,90,11664,"15:01:24","@MilosTheLegend Toujours 😂",26,0.33,0,0,2,1,conversation,True
1095699492005953536,139,863,0,0.14,408,4643,"15:01:30","@oulvie10 @OMLaProvence @SteveMandanda Un numéro 2 payé 300k par mois non merci. Si on recrute uniquement 1 gardien… https://t.co/A159xdQrN6",140,0.76,1,0,1,0,conversation,True
1095699496200220674,25,22,0,0.53,1026,1134,"15:01:31","@Kalijvc @Kenshin9977 Bien mais lassant",39,0.60,0,0,1,1,conversation,True
1095699496179322880,216,105,0,0.67,554,291833,"15:01:31","Chatham Capital Group Inc. Increases Position in Vanguard Information Technology ETF (VGT)  https://t.co/aBMPQSXe5G #stocks",123,0.42,1,1,1,0,other spam,True
1095699500377825280,11780,276,0,0.98,199,38519,"15:01:32","@Bhm_Ben @MdkFBG Mes frères",27,0.50,0,0,1,1,conversation,True
1095699508791529472,16,19,0,0.46,3631,1178,"15:01:34","Non à l’élevage industriel de 33.000 poulets à Flangebouche https://t.co/DMRsXV9Hw0",83,0.73,1,0,1,0,actualité,False
1095699521374486528,3743,3346,0,0.53,693,38154,"15:01:37","@leblanc34200 Toi tu as la total : père et mâle . Crac!!😂😂",58,0.64,0,0,2,3,conversation,True
1095699521370234882,951,260,0,0.79,2216,42498,"15:01:37","jsais pas quoi faire",20,0.75,0,0,1,0,conversation,True
1095699533961592832,378,653,0,0.37,206,10167,"15:01:40","Je vais grave faire ça en perle omg https://t.co/XTHhZ9NXBE",59,0.78,0,0,1,0,conversation,True
1095699538134908928,35,44,0,0.44,347,1956,"15:01:41","@laurianeSLD On est des stars",29,0.80,0,0,1,0,conversation,True
1095699559123165191,86,397,0,0.18,1014,2558,"15:01:46","@OM_Officiel @ValereGermain Comment un maïs peut-il jouer au football ?",71,0.67,0,0,1,1,conversation,True
1095699559118974976,1,31,0,0.03,20,11,"15:01:46","Et plus d’insectes, plus de fleurs... plus de vie végétale... puis plus de vie du tout. Mobilisons-nous ! Tout de s… https://t.co/o7FT01brvl",140,0.80,1,0,1,0,reaction,False
1095699596842594305,125,158,0,0.44,2338,5799,"15:01:55","@RookieGarry972 Oula bouillon",29,0.33,0,0,1,0,conversation,True
1095699642975772679,1183,1167,0,0.50,1713,66912,"15:02:06","@Feelyn_ @Lrthpn on va finir par un boycott de tous les médias.......il va falloir remettre le téléphone arabe au g… https://t.co/ffhX0ANVjk",140,0.80,1,0,1,0,conversation,True
1095699663980761088,39,85,0,0.31,406,1867,"15:02:11","@David_vanH Population
- 1941
   - Total France métropolitaine*: ~39 M
   - France occupée**: ~25 M
- 2017
   - Fra… https://t.co/YH49KwcuXJ",140,0.19,1,0,1,2,reaction,False
1095699668141527041,129,90,0,0.59,2621,53425,"15:02:12","Connerie https://t.co/kg4GzmfbDi",32,0.50,1,0,1,0,other spam,True
1095699672373575686,2608,555,0,0.82,2429,117091,"15:02:13","@bidrac15 Martin a prévu d'y aller jouer du biniou",50,0.70,0,0,1,0,conversation,True
1095699684952338434,1370,4999,0,0.22,2232,5969,"15:02:16","@Alexandifer fair",17,0.00,0,0,1,1,conversation,True
1095699701708587008,7880,4100,0,0.66,321,14842,"15:02:20","@gbogbo08 Très bien .",21,0.75,0,0,1,0,conversation,True
1095699705907023878,120,48,0,0.71,2467,15929,"15:02:21","ptn wlh cette scène jmen remettrai jamais",41,0.57,0,0,1,0,conversation,True
1095699710118191105,229,165,0,0.58,2736,13065,"15:02:22","Moralité des derniers jours parmi tant d’autres : quand vous êtes en couple, ne vous exprimez pas sur le même sujet… https://t.co/mKpxrXeOeX",140,0.84,1,0,1,0,conversation,True
1095699710093025280,208,314,0,0.40,39,298,"15:02:22","Plus 220k coins 👍 https://t.co/amd5vm2Pmx",41,0.40,0,0,3,0,other spam,True
1095699722688434177,125,37,0,0.77,828,136,"15:02:25","¡KATHERINE PIERCE LIBRE!",24,0.20,0,0,1,0,other spam,True
1095699735283974144,654,937,0,0.41,2779,6160,"15:02:28","@eldelosmapas @MasperoFr @rct78160 @henrydelaguerie Et il dit qu'il est de gauche!!! 🤣🤣🤣 https://t.co/njhVUKoGwV",112,0.37,0,0,2,3,reaction,False
1095699739444686848,1670,619,0,0.73,1155,95971,"15:02:29","@raconzteur Pourquoi tu fait ça😭😭😭",34,0.50,0,0,2,1,conversation,True
1095699739478319104,72,268,0,0.21,282,1699,"15:02:29","bon bah je vais le faire les ami.e.s",36,0.88,0,0,1,0,conversation,True
1095699760453832706,900,169,0,0.84,3164,270279,"15:02:34","Xiaomi M365 : une faille de sécurité permet de contrôler à distance les trottinettes électriques https://t.co/w9IvafOhPM",120,0.75,1,0,1,0,actualité,False
1095699781417123840,5,133,0,0.04,115,15,"15:02:39","Vous jouez plutot quel perso vous ? @PlayApex https://t.co/aQMAKZPTQl",69,0.44,0,0,1,0,conversation,True
1095699798202740737,648,297,0,0.69,2429,11903,"15:02:43","Je ressemble grave à un hamster avec mes joues enflées 🤣",56,0.91,0,0,2,1,conversation,True
1095699802396848128,8,79,0,0.09,69,536,"15:02:44","Les bébés de moins d’1 an ou 2 ça devrait être interdit ds les avions, j’viens de faire 6h de vol, il as pleurer pd… https://t.co/ED9jaZicQP",140,0.73,1,0,1,0,conversation,True
1095699814950555648,185,556,0,0.25,771,7008,"15:02:47","Mais mdr enfermez LÀ",20,0.75,0,0,1,0,conversation,True
1095699823355846656,9,11,0,0.45,20,1,"15:02:49","🌸Main🌸",6,0.33,0,0,1,1,other spam,True
1095699831723565059,2579,393,0,0.87,1524,110157,"15:02:51","@healslow c’est quand déjà ?",28,0.50,0,0,1,1,conversation,True
1095699835913678849,310,94,0,0.77,2169,30846,"15:02:52","@Nina_Georges Bien sûr que si jamais sans mon negrillon",55,0.78,0,0,1,0,conversation,True
1095699852711940096,2531,2754,0,0.48,3002,47006,"15:02:56","Conférencière et coup de coeur SAJE! WoW🤩
Après le Salon International De La Femme NOIRE (SIFN), mon homme m'a offe… https://t.co/wXDJB8PLdo",140,0.59,1,0,1,1,conversation,True
1095699869501739008,155,200,0,0.44,924,1452,"15:03:00","une de mes 2 math",17,1.00,0,0,1,0,conversation,True
1095699877894463488,14,29,0,0.33,37,44,"15:03:02","@MoruzziGaetan Msk t’es seul",28,0.40,0,0,1,0,conversation,True
1095699890477375488,4,0,0,1.00,312,25,"15:03:05","@DOFUSfr Hesitez pas a un peu changer vos CGU au niveau du pret de compte beaucoup son pénalisé pour RIEN !!!!!!",112,0.62,0,0,1,0,conversation,True
1095699894654910464,494,161,0,0.75,264,644,"15:03:06","Dans le cadre de notre partenariat avec la Société Française du Génie Biologique et Médical (SFGBM), les membres de… https://t.co/IRTabgTVbE",140,0.79,1,0,1,0,publicité,True
1095699923998248960,23,66,0,0.26,969,1818,"15:03:13","@TeleLoisirs @TF1 y gagne avec ses nouvelles  énigmes. Plusieurs fois, il faut attendre d'avoir tout découvert pour trouver la personnalité",139,0.83,0,0,1,0,conversation,True
1095699928213606401,330,332,0,0.50,2039,5713,"15:03:14","@PokemonGOfr la MAJ sort quand?",31,0.50,0,0,1,1,conversation,True
1095699944995020801,127,107,0,0.54,274,3915,"15:03:18","@_EchecScolaire bh a l’écrit nn??",33,0.25,0,0,1,0,conversation,True
1095699949180850176,1623,297,0,0.85,2676,112353,"15:03:19","tjrs ma soupe quand j’arrive chez mamie ❤️",42,0.60,0,0,2,1,conversation,True
1095699953371045888,1623,784,0,0.67,2806,171179,"15:03:20","Il me faut cet objectif",23,1.00,0,0,1,0,conversation,True
1095699957569519619,676,535,0,0.56,1748,16670,"15:03:21","@El_Pedrox Je crois pas putain 😣",32,0.67,0,0,2,0,conversation,True
1095699965941346305,60,417,0,0.13,1524,233,"15:03:23","@an_conda Hey mais t’as pas vu ton pif quand tu te mouche t’as pas l’impression de serrer la main à un pote 😂😂😂",111,0.71,0,0,2,3,conversation,True
1095699970165014529,429,87,0,0.83,1398,45348,"15:03:24","T’as les yeux revolver, mais s’il te plaît n’appuie pas sur la gâchette",71,0.76,0,0,1,0,conversation,True
1095699974329978882,7292,4112,0,0.64,2796,16749,"15:03:25","Le @MouvEuropeen_Fr s'agrandit ! 💪 En octobre la @FConcorde a rejoint le cercle des Associations nationales membres… https://t.co/FRQTixS15M",140,0.70,1,0,2,0,actualité,False
1095699986917048320,21,169,0,0.11,3482,708,"15:03:28","@poirieryvesTVA @tvanouvelles @Val_Plante C’est sur que ça se passait bien, pas d’école et bcp de gens ont préférés rester à la maison!",135,0.69,0,0,1,1,conversation,True
1095699999495782400,3124,1150,0,0.73,3269,119457,"15:03:31","@diogene2607 très #Logique

https://t.co/UExIRm9JXM",51,0.33,1,1,1,0,reaction,False
1095700012095467522,612,807,0,0.43,282,30064,"15:03:34","@loupfilou @Medulla1976 @lezard_premier @pinocchiodu93 Je crois que t'as raison..",81,0.55,0,0,1,1,conversation,True
1095700016289718273,102,331,0,0.24,2303,5674,"15:03:35","@ParisMatch la colère de RMC! Rien à foutre! Ces gens là veulent nous rançonner…!! Pour voir quelques matchs, on do… https://t.co/ktYDLB86BL",140,0.71,1,0,1,0,reaction,False
1095700020463128576,8,132,0,0.06,25,30,"15:03:36","Ah oui tu as bien dit",21,1.00,0,0,1,0,conversation,True
1095700020467249152,73,23,0,0.76,521,585,"15:03:36","Sa deviens lassant de s’emmerder en cours",41,0.88,0,0,1,0,conversation,True
1095700033083707398,459,445,0,0.51,1739,71483,"15:03:39","@lezard_premier @Medulla1976 @pinocchiodu93 @GRUNTHERR Il est à Blanzy juste face à la salle des fêtes",102,0.67,0,0,1,2,conversation,True
1095700037278019585,122,90,0,0.58,1575,26841,"15:03:40","@saiiz0 @Yuringan_ En plus t’es noir tu veux j’ai l’air con ou quoi",67,0.65,0,0,1,0,conversation,True
1095700054042660871,7,84,0,0.08,2119,2777,"15:03:44","@lfouache Conclusion intéressante : "Je pense qu’aujourd’hui les salariés du site sont contents de l’entreprise dan… https://t.co/Vk9o7imMG6",140,0.68,1,0,1,0,reaction,False
1095700070794698757,11569,747,1,0.94,1903,16483,"15:03:48","Sur @Magik9haiti L'Economiste Katheline Dorsainvil a demandé aux députés de se mêler de  choses qu'ils maitrisent e… https://t.co/X2gt9tDwdP",140,0.59,1,0,1,0,other spam,True
1095700087588769792,548,376,0,0.59,1148,30817,"15:03:52","C même pas « cool »",19,0.38,0,0,1,0,conversation,True
1095700087605407746,2226,1763,0,0.56,461,49324,"15:03:52","ILYSM 😭💕💎",9,0.00,0,0,2,1,conversation,True
1095700091791380480,170,216,0,0.44,831,1607,"15:03:53","#PIERRE_MENÉS: ''Cristiano Ronaldo a fait ses preuves au Portugal,Angleterre,Espagne et maintenant Italie.
Le jour… https://t.co/Ms6yRdKeT3",139,0.42,1,1,1,1,conversation,True
1095700095964725248,458,238,0,0.66,218,3872,"15:03:54","@anitalique tu pèses cb si ça te dérange pas?",45,0.70,0,0,1,0,conversation,True
1095700095985688577,158,91,0,0.63,3139,27252,"15:03:54","Alors intelligente mais un peu petasse puisqu'elle est avec moi dans mon atelier  théâtre et quand jlui ai dit que… https://t.co/D34CnLpetw",139,0.83,1,0,1,0,conversation,True
1095700100163223552,240,297,0,0.45,1539,220,"15:03:55","Envie de découvrir notre programme cannois ? On vous emmène nos sourires et quelques perles dans nos valises ! Feel… https://t.co/7X6LVtPpPD",140,0.77,1,0,1,0,publicité,True
1095700112758767617,374,89,0,0.81,485,5587,"15:03:58","J’espère que Allah me donnera une femme comme toi (seul défaut tu fais copine copine avec trop de sœurs c’est mauva… https://t.co/zmMZbJn31C",140,0.73,1,0,1,0,conversation,True
1095700121143205888,478,8,0,0.98,3320,9730,"15:04:00","Ce chinois a une solution contre la calvitie https://t.co/ltm6BIYKkN",68,0.89,1,0,1,0,other spam,True
1095700167276269568,201,1223,0,0.14,1494,22339,"15:04:11","@VikingFromStars @LetsBeSparkly @Madeof_Sunlight MA DIRECTIOOOOON",65,0.20,0,0,1,1,conversation,True
1095700217616314369,46,94,0,0.33,94,6218,"15:04:23","j’aime trop cette photo ptn https://t.co/H8IgkP26Nb",51,0.57,0,0,1,0,conversation,True
1095700225988218882,294,578,0,0.34,2185,31166,"15:04:25","Samedi 16 : formation puis arbitrage 
Dimanche 17 : match à puylaurens

Samedi 23 : formation puis match à Brassac… https://t.co/FdgFPDPSwa",139,0.67,1,0,1,2,conversation,True
1095700242786340864,24,209,0,0.10,32,66,"15:04:29","Où est la digitalisation à la française.... À la 13ème place....🤔",65,0.86,0,0,2,0,reaction,False
1095700251174944768,4559,4974,0,0.48,1587,82628,"15:04:31","@GAnghoraa @LuckyBo41329403 je veux bien t'aider bb...💋🌹",56,0.45,0,0,2,2,conversation,True
1095700259546808322,1,27,0,0.04,82,10,"15:04:33","@SaturnSuicide 5 et 6 si l'ordre chronologique continue comme ça",64,0.82,0,0,1,1,conversation,True
1095700267956359170,717,351,0,0.67,2931,8793,"15:04:35","@AmeCoeurRDC @ML_le_sage @LucasTalunge @JoeLobeya @MimieMuninda @leParrainRDC @Bibishe6 @AngelKazadi @sidis_samy… https://t.co/pZMc9WnBxy",137,0.09,1,0,1,3,conversation,True
1095700276319784962,942,691,0,0.58,2418,64426,"15:04:37","nice j'ai hâte !",16,0.40,0,0,1,0,conversation,True
1095700276324040704,156,474,0,0.25,1355,2787,"15:04:37","@uchihackerman @twokamui Je surkiffe amêgakure perso jadore https://t.co/NB6Uj3YK1V",83,0.12,0,0,1,1,conversation,True
1095700280535121921,225,158,0,0.59,1402,3662,"15:04:38","@elisepcz Jprefere les habitats Crusoe que l’hygiène à Robinson",63,0.50,0,0,1,0,conversation,True
1095700280514101249,1120,296,0,0.79,2475,31705,"15:04:38","@Kiiracs ça c'est un jolie chaton 😍",35,0.62,0,0,2,1,conversation,True
1095700301498200065,1975,403,0,0.83,2450,53356,"15:04:43","@amelsadkaoui c inquiétant de ouf hein",38,0.67,0,0,1,0,conversation,True
1095700305696751616,305,234,0,0.57,2148,1891,"15:04:44","Mon dieu moi qui n'aime pas #LaReinedesNeiges, je suis émerveillé par le teaser du deuxième volet ! 😍😍😍… https://t.co/BHxG6JSfvi",128,0.60,1,1,2,0,conversation,True
1095700309891010561,32,57,0,0.36,240,1607,"15:04:45","@rihanura aujourdhui real madrid",32,0.00,0,0,1,1,conversation,True
1095700314076991489,670,463,0,0.59,253,994,"15:04:46","Grave d'accord",14,0.67,0,0,1,0,conversation,True
1095700318292267010,4,190,0,0.02,37,25,"15:04:47","@Lefaso_net Bon vent à lui",26,0.80,0,0,1,1,conversation,True
1095700322486489088,336,131,0,0.72,2472,54719,"15:04:48","Rashford dans la sauce",22,0.75,0,0,1,0,conversation,True
1095700339230236672,5016,174,0,0.97,2579,4289,"15:04:52","@FallaitPasSuppr Avant que ce ne soit supprimé...
Delphine Desneiges = @deedeeparis
#liguedulol #laliguedulol
https://t.co/LTyycOCTbe",133,0.35,1,2,1,4,other spam,True
1095700347631403008,2232,175,0,0.93,3526,148736,"15:04:54","Amazon doit me rembourser la 1ere commande quand ils receptionnent le colis. Sauf qu'ils l'ont jamais eu...",107,0.76,0,0,1,0,conversation,True
1095700372809748485,68,99,0,0.41,2488,856,"15:05:00","@_Mlle_K @ju_en12 @DePlumeEtDEncre @Esshhi Toujours plus de bisous ! https://t.co/baoMF1CLAJ",92,0.40,0,0,1,2,conversation,True
1095700393772879873,815,160,0,0.84,2056,141821,"15:05:05","Suivre l’actualité c’est tout.",30,0.71,0,0,1,0,other spam,True
1095700402165637120,213,1081,0,0.16,1572,1631,"15:05:07","en attendant des lives sur paris et besoin de prendre l'air #ballade #soleil #snow #sun #travel @periscopeTV https://t.co/Tgivbw0eby",132,0.54,1,5,1,1,conversation,True
1095700406351609857,41,258,0,0.14,3052,428,"15:05:08","@ecumenika @lepetitchose Petit c ou grand c, je ne vois pas en quoi le catholicisme s'est effondré. Le communisme oui.",118,0.75,0,0,1,1,conversation,True
1095700406360068096,442,490,0,0.47,2262,6402,"15:05:08","@edouardbaer Tout à fait ! J’ai déjeune de sublimes falafels ce midi ☺️",71,0.60,0,0,2,2,conversation,True
1095700418959687680,4777,179,0,0.96,1782,145491,"15:05:11","C QUOI AVEC TZUYU PTN",21,0.40,0,0,1,0,conversation,True
1095700423137288193,13244,7275,0,0.65,1922,1296,"15:05:12","L' EXHIBITION du Jour
vous est proposée par
https://t.co/3kZ2scDuM6
Qui vous offre la possibilité de
Contacter des… https://t.co/J7nk107tFI",139,0.67,2,0,1,4,other spam,True
1095700431521624064,2,10,0,0.17,38,3806,"15:05:14","#nowplaying Ti L'Afrique - Soul Sock Séga #webradio #radio #vinyl #digging #cratedigger #np",91,0.05,0,7,1,0,other spam,True
1095700460869169153,56,135,0,0.29,3390,2353,"15:05:21","@RvFouuu @troisfoisN Bois un verre et calme toi! 😘",50,0.60,0,0,2,1,conversation,True
1095700465080328194,70,74,0,0.49,31,285,"15:05:22","@funeralopoliss C'est trop ça mdrrr scusez nous de pas avoir choppé une maladie",79,0.71,0,0,1,0,conversation,True
1095700507023364097,23,343,0,0.06,604,990,"15:05:32","@fifacom_fr @TheIFAB Ils ont pas un Twitter français?",53,0.56,0,0,1,0,conversation,True
1095700511230185474,55,0,0,1.00,694,121,"15:05:33","« Un article publié il y a plusieurs mois peut attirer quotidiennement des centaines de visiteurs. Le retour sur in… https://t.co/JrfAkL9n3l",140,0.91,1,0,1,0,reaction,False
1095700519606202370,4050,1430,0,0.74,1172,24859,"15:05:35","@crodegant Même mal coiffe et mal rase t es beau d façon. Screenshote c est le premier et le dernier compliment de ma part. La grippe.",134,0.83,0,0,1,0,conversation,True
1095700527986458624,323,283,0,0.53,2128,40775,"15:05:37","Continue à manger des pizzas surgelées, tu risques moins gros que qu'à essayer de cuisiner",90,0.88,0,0,1,0,conversation,True
1095700540581953538,40,79,0,0.34,1079,2833,"15:05:40","@khaIeesia Une femme de parole.",31,0.83,0,0,1,0,conversation,True
1095700540586110976,402,282,0,0.59,1816,37747,"15:05:40","Comment tu veux ne pas être violent devant ça ?",47,0.90,0,0,1,0,conversation,True
1095700544763686917,81,233,0,0.26,97,6871,"15:05:41","@Klonembourg 🎵La linguistique🎵",30,0.40,0,0,1,0,conversation,True
1095700561540927492,21,4,0,0.84,901,12018,"15:05:45","Les musées de Provence s’ouvrent aux vacanciers - La Provence - https://t.co/49rbUnJEoF",87,0.54,1,0,1,0,publicité,True
1095700569933733889,108,388,0,0.22,99,7775,"15:05:47","@emgigabesta tu m’as unfo sur mon pv bb.....",44,0.56,0,0,1,0,conversation,True
1095700578334691328,3,0,0,1.00,907,336,"15:05:49","(이어서)
Valentien R. de Pluto (147)
Valentinne H. de Pluto (167)
Valenolle M. de Pluto (194)
Valeluvan S. de Pluto (219)",118,0.23,0,0,1,4,other spam,True
1095700586723454976,196,157,0,0.56,218,3633,"15:05:51","Un traître restera toujours un traître",38,1.00,0,0,1,0,other spam,True
1095700586715070464,368,329,0,0.53,937,13843,"15:05:51","fais un vœu : — oki https://t.co/clumP5p6ys",43,0.29,1,0,1,0,conversation,True
1095700590917808128,65,452,0,0.13,1026,2004,"15:05:52","@JumelleAina @Bastien_Ch_ @Sociopunk77 @Kanibal44485468 @BFMTV Devoir barrer un nom pour le remplacer c’est ce que… https://t.co/o3NMid0h88",139,0.58,1,0,1,2,reaction,False
1095700599277006848,3349,143,0,0.96,381,3630,"15:05:54","🇫🇷 Caen Nul @ 3,15 | 2U
🇫🇷 Saint Etienne Nul @ 3,60 | 1U
🇪🇺 Tottenham Nul @ 3,55 | 1U",85,0.26,0,0,1,4,other spam,True
1095700620265357312,493,188,0,0.72,800,34061,"15:05:59","@camdealm @MaryBiche comment sa tu follow pas zarma j’suis en étranger",70,0.58,0,0,1,1,conversation,True
1095700624480571392,8,82,0,0.09,778,206,"15:06:00","@mauriciano_ @robert87000 @JeanMartoPiceur sa taille ne dérange pas ?",69,0.50,0,0,1,2,conversation,True
1095700645418582016,1531,997,0,0.61,3615,33202,"15:06:05","@Parsonn_ @JeanMic71 @Eau__Lit C’est une belle religion ça! Ça pourrait être financièrement intéressant d’en faire une vraie secte.",131,0.70,0,0,1,1,conversation,True
1095700645452107777,665,432,0,0.61,2511,33532,"15:06:05","@Marina_Durante C’est trop  bien ça ! Vous avez trouvé ou ?",59,0.69,0,0,1,1,conversation,True
1095700653840699393,182,799,0,0.19,2553,909,"15:06:07","@Ramboterminato5 Pourquoi leur accorder respect au moment où ils ne le mérite ni de prêt, ni de loin?",101,0.85,0,0,1,0,conversation,True
1095700658035007490,1841,2218,0,0.45,3284,20176,"15:06:08","#petition #planete #environnement #generationsFutures J'ai signé la pétition et vous ??? Signformyfuture https://t.co/bjuhE3q0L9",128,0.35,1,4,1,0,conversation,True
1095700666419462144,1,19,0,0.05,2218,1,"15:06:10","State Examination Commission - Examination Information https://t.co/U1k4tI7gmY",78,0.29,1,0,1,0,other spam,True
1095700674787057666,623,53,0,0.92,758,2713,"15:06:12","Le saviez-vous ?

Une zone des îles brisées a été retiré lors de la sortie officielle de l'extension de WOW : Légio… https://t.co/NhkTLJbreH",140,0.71,1,0,1,1,conversation,True
1095700691560136704,51,257,0,0.17,559,6369,"15:06:16","@Somogyi69 @Mrbuu13_Ytub Hier si tu vendais a 19h10 ils etaient tous a plus de 3000 shaw je l ai vendu a 3500",109,0.73,0,0,1,0,conversation,True
1095700699969699840,2309,279,0,0.89,3591,48208,"15:06:18","@MllePaul Super, je te note sur mon carnet. Tu peux m'envoyer un mail à l'adresse gasc.marine@gmail.com ? Comme ça,… https://t.co/FJbhiedQGL",140,0.69,1,0,1,1,other spam,True
1095700720911876096,13430,328,1,0.98,2120,8739,"15:06:23","A l'occasion de la sortie de son documentaire "Comme un seul homme", retrouvez notre interview de @EricBellion1 https://t.co/cDWc5tmOki",135,0.73,1,0,1,0,actualité,False
1095700729308815362,563,136,0,0.81,3381,78684,"15:06:25","Longue ! Plus classe et sexy",28,0.83,0,0,1,0,conversation,True
1095700729338216448,500,26,0,0.95,2934,382635,"15:06:25","#Saint-Valentin, quelle #pierre choisir pour #offrir un #bijou un #objet #lithothérapie #cadeau #SaintValentin… https://t.co/Gx28RmETxx",135,0.46,1,8,1,0,conversation,True
1095700750271954945,325,375,0,0.46,1892,4727,"15:06:30","Ça me saoul d'être à l'internat ! La meuf de la chambre ne sait pas être silencieuse 😡",86,0.75,0,0,2,0,conversation,True
